grid_id,lat,lon,climate_sequence_id,power_lat,power_lon
AHN-00001,20.90855759799799,47.97197897371524,CLIMS20p75_47p75,20.75,47.75
AHN-00002,20.910234089656207,48.06801003822912,CLIMS20p75_48p25,20.75,48.25
AHN-00003,20.911856721163065,48.16405043982355,CLIMS20p75_48p25,20.75,48.25
AHN-00004,20.99704921354551,47.874082483467035,CLIMS20p75_47p75,20.75,47.75
AHN-00005,20.998787697109915,47.97016132076431,CLIMS20p75_47p75,20.75,47.75
AHN-00006,21.000472089318613,48.06624982566324,CLIMS21p25_48p25,21.25,48.25
AHN-00007,21.002102367708847,48.16234769302862,CLIMS21p25_48p25,21.25,48.25
AHN-00008,21.003678510551612,48.25845461752679,CLIMS21p25_48p25,21.25,48.25
AHN-00009,21.005200496817764,48.35457029372655,CLIMS21p25_48p25,21.25,48.25
AHN-00010,21.087270042449962,47.87219744373989,CLIMS21p25_47p75,21.25,47.75
AHN-00011,21.089016689572723,47.96833400018251,CLIMS21p25_47p75,21.25,47.75
AHN-00012,21.090708991509004,48.06448025059923,CLIMS21p25_48p25,21.25,48.25
AHN-00013,21.092346925680825,48.16063588904272,CLIMS21p25_48p25,21.25,48.25
AHN-00014,21.093930470242768,48.25680060935014,CLIMS21p25_48p25,21.25,48.25
AHN-00015,21.095459604055108,48.35297410524506,CLIMS21p25_48p25,21.25,48.25
AHN-00016,21.096934306703346,48.44915607024072,CLIMS21p25_48p25,21.25,48.25
AHN-00017,21.177489750974637,47.87030240420644,CLIMS21p25_47p75,21.25,47.75
AHN-00018,21.179244571181208,47.966496985576065,CLIMS21p25_47p75,21.25,47.75
AHN-00019,21.180944792081753,48.06270128748988,CLIMS21p25_48p25,21.25,48.25
AHN-00020,21.1825903909793,48.158915003140685,CLIMS21p25_48p25,21.25,48.25
AHN-00021,21.18418134590494,48.25513782557095,CLIMS21p25_48p25,21.25,48.25
AHN-00022,21.185717635609585,48.351369447611084,CLIMS21p25_48p25,21.25,48.25
AHN-00023,21.187199239565306,48.44760956201146,CLIMS21p25_48p25,21.25,48.25
AHN-00024,21.188626137987644,48.54385786126536,CLIMS21p25_48p75,21.25,48.75
AHN-00025,21.189998311795577,48.64011403780119,CLIMS21p25_48p75,21.25,48.75
AHN-00026,21.267708334833927,47.868397337473546,CLIMS21p25_47p75,21.25,47.75
AHN-00027,21.26947133771013,47.96465025039552,CLIMS21p25_47p75,21.25,47.75
AHN-00028,21.27117948687354,48.06091291059535,CLIMS21p25_48p25,21.25,48.25
AHN-00029,21.27283275950007,48.15718501043808,CLIMS21p25_48p25,21.25,48.25
AHN-00030,21.274431133494325,48.25346624211509,CLIMS21p25_48p25,21.25,48.25
AHN-00031,21.27597458749498,48.34975629763234,CLIMS21p25_48p25,21.25,48.25
AHN-00032,21.27746310086759,48.44605486885887,CLIMS21p25_48p25,21.25,48.25
AHN-00033,21.27889665369943,48.54236164750879,CLIMS21p25_48p75,21.25,48.75
AHN-00034,21.280275226838846,48.63867632510484,CLIMS21p25_48p75,21.25,48.75
AHN-00035,21.281598801839746,48.73499859307782,CLIMS21p25_48p75,21.25,48.75
AHN-00036,21.356099509826073,47.77018074653024,CLIMS21p25_47p75,21.25,47.75
AHN-00037,21.357925789775155,47.866482215961625,CLIMS21p25_47p75,21.25,47.75
AHN-00038,21.35969698497118,47.962793767895704,CLIMS21p25_47p75,21.25,47.75
AHN-00039,21.361413071739676,48.059115094031874,CLIMS21p25_48p25,21.25,48.25
AHN-00040,21.36307402714333,48.15544588587305,CLIMS21p25_48p25,21.25,48.25
AHN-00041,21.3646798289526,48.25178583476953,CLIMS21p25_48p25,21.25,48.25
AHN-00042,21.366230455701572,48.34813463190644,CLIMS21p25_48p25,21.25,48.25
AHN-00043,21.367725886641722,48.44449196827652,CLIMS21p25_48p25,21.25,48.25
AHN-00044,21.36916610176751,48.54085753475162,CLIMS21p25_48p75,21.25,48.75
AHN-00045,21.370551081793685,48.637231022021425,CLIMS21p25_48p75,21.25,48.75
AHN-00046,21.371880808183885,48.7336121206446,CLIMS21p25_48p75,21.25,48.75
AHN-00047,21.37315526314129,48.83000052103201,CLIMS21p25_48p75,21.25,48.75
AHN-00048,21.446307374691074,47.768196623113845,CLIMS21p25_47p75,21.25,47.75
AHN-00049,21.44814211154722,47.86455701192014,CLIMS21p25_47p75,21.25,47.75
AHN-00050,21.449921508768714,47.960927511166595,CLIMS21p25_47p75,21.25,47.75
AHN-00051,21.45164554255069,48.05730781170935,CLIMS21p25_48p25,21.25,48.25
AHN-00052,21.453314189821352,48.15369760421286,CLIMS21p25_48p25,21.25,48.25
AHN-00053,21.454927428259875,48.25009657917073,CLIMS21p25_48p25,21.25,48.25
AHN-00054,21.456485236263,48.3465044268988,CLIMS21p25_48p25,21.25,48.25
AHN-00055,21.45798759297558,48.44292083756557,CLIMS21p25_48p25,21.25,48.25
AHN-00056,21.45943447827953,48.5393455011675,CLIMS21p25_48p75,21.25,48.75
AHN-00057,21.46082587279012,48.63577810755234,CLIMS21p25_48p75,21.25,48.75
AHN-00058,21.46216175788078,48.7322183464221,CLIMS21p25_48p75,21.25,48.75
AHN-00059,21.46344211564056,48.82866590731374,CLIMS21p25_48p75,21.25,48.75
AHN-00060,21.46466692891733,48.925120479696595,CLIMS21p25_48p75,21.25,48.75
AHN-00061,21.53835729589027,47.8626216973953,CLIMS21p75_47p75,21.75,47.75
AHN-00062,21.54014490489278,47.95905145310824,CLIMS21p75_47p75,21.75,47.75
AHN-00063,21.54187689514466,48.055491037394596,CLIMS21p75_48p25,21.75,48.25
AHN-00064,21.543553243459876,48.15194014006569,CLIMS21p75_48p25,21.75,48.25
AHN-00065,21.545173927373735,48.24839845075146,CLIMS21p75_48p25,21.75,48.25
AHN-00066,21.54673892518091,48.344865658924725,CLIMS21p75_48p25,21.75,48.25
AHN-00067,21.54824821591763,48.44134145388678,CLIMS21p75_48p25,21.75,48.25
AHN-00068,21.549701779353928,48.53782552477265,CLIMS21p75_48p75,21.75,48.75
AHN-00069,21.551099596008612,48.6343175605711,CLIMS21p75_48p75,21.75,48.75
AHN-00070,21.552441647128425,48.73081725012447,CLIMS21p75_48p75,21.75,48.75
AHN-00071,21.553727914735877,48.82732428211793,CLIMS21p75_48p75,21.75,48.75
AHN-00072,21.554958381575098,48.923838345126946,CLIMS21p75_48p75,21.75,48.75
AHN-00073,21.628571338572538,47.860676244254364,CLIMS21p75_47p75,21.75,47.75
AHN-00074,21.63036716917044,47.95716556643637,CLIMS21p75_47p75,21.75,47.75
AHN-00075,21.632107125411764,48.0536647446576,CLIMS21p75_48p25,21.75,48.25
AHN-00076,21.633791183965588,48.15017346786011,CLIMS21p75_48p25,21.75,48.25
AHN-00077,21.63541932227203,48.24669142481893,CLIMS21p75_48p25,21.75,48.25
AHN-00078,21.636991518496878,48.34321830413024,CLIMS21p75_48p25,21.75,48.25
AHN-00079,21.63850775155883,48.43975379425181,CLIMS21p75_48p25,21.75,48.25
AHN-00080,21.639968001124778,48.536297583439094,CLIMS21p75_48p75,21.75,48.75
AHN-00081,21.64137224759879,48.632849359806535,CLIMS21p75_48p75,21.75,48.75
AHN-00082,21.642720472150998,48.7294088113483,CLIMS21p75_48p75,21.75,48.75
AHN-00083,21.644012656681184,48.825975625890344,CLIMS21p75_48p75,21.75,48.75
AHN-00084,21.645248783852974,48.92254949109556,CLIMS21p75_48p75,21.75,48.75
AHN-00085,21.64642883707145,49.01913009455921,CLIMS21p75_49p25,21.75,49.25
AHN-00086,21.72058829742854,47.95526982370079,CLIMS21p75_47p75,21.75,47.75
AHN-00087,21.722336229222833,48.051828906901136,CLIMS21p75_48p25,21.75,48.25
AHN-00088,21.72402800729025,48.148397561858275,CLIMS21p75_48p25,21.75,48.25
AHN-00089,21.725663608944508,48.24497547648785,CLIMS21p75_48p25,21.75,48.25
AHN-00090,21.72724301223973,48.34156233851348,CLIMS21p75_48p25,21.75,48.25
AHN-00091,21.728766195976604,48.438157835512264,CLIMS21p75_48p25,21.75,48.25
AHN-00092,21.730233139711064,48.5347616548745,CLIMS21p75_48p75,21.75,48.75
AHN-00093,21.73164382375551,48.63137348385739,CLIMS21p75_48p75,21.75,48.75
AHN-00094,21.73299822915686,48.7279930095597,CLIMS21p75_48p75,21.75,48.75
AHN-00095,21.734296337738964,48.82461991893689,CLIMS21p75_48p75,21.75,48.75
AHN-00096,21.812564202456343,48.04998349734466,CLIMS21p75_48p25,21.75,48.25
AHN-00097,21.81426370936346,48.146612396155135,CLIMS21p75_48p25,21.75,48.25
AHN-00098,21.815906783384175,48.24325058072459,CLIMS21p75_48p25,21.75,48.25
AHN-00099,21.81749340245336,48.33989773789428,CLIMS21p75_48p25,21.75,48.25
AHN-00100,21.819023545264283,48.436553554369226,CLIMS21p75_48p25,21.75,48.25
AHN-00101,21.82049719126233,48.533217716666925,CLIMS21p75_48p75,21.75,48.75
AHN-00102,21.821914320645508,48.62988991115679,CLIMS21p75_48p75,21.75,48.75
AHN-00103,21.823274914378057,48.72656982406584,CLIMS21p75_48p75,21.75,48.75
AHN-00104,21.824578954172154,48.82325714147626,CLIMS21p75_48p75,21.75,48.75
AHN-00105,21.825826422499446,48.91995154930761,CLIMS21p75_48p75,21.75,48.75
AHN-00106,21.89920657428466,47.85477876897853,CLIMS21p75_47p75,21.75,47.75
AHN-00107,21.90102712916414,47.95144865924667,CLIMS21p75_47p75,21.75,47.75
AHN-00108,21.902791041018556,48.04812848903033,CLIMS21p75_48p25,21.75,48.25
AHN-00109,21.904498286137933,48.144817944666315,CLIMS21p75_48p25,21.75,48.25
AHN-00110,21.90614884158159,48.24151671231651,CLIMS21p75_48p25,21.75,48.25
AHN-00111,21.90774268518217,48.338224477946135,CLIMS21p75_48p25,21.75,48.25
AHN-00112,21.90927979551569,48.43494092736671,CLIMS21p75_48p25,21.75,48.25
AHN-00113,21.91076015190706,48.53166574622579,CLIMS21p75_48p75,21.75,48.75
AHN-00114,21.91218373446813,48.62839862000624,CLIMS21p75_48p75,21.75,48.75
AHN-00115,21.913550524052038,48.72513923405736,CLIMS21p75_48p75,21.75,48.75
AHN-00116,21.914860502267217,48.8218872735509,CLIMS21p75_48p75,21.75,48.75
AHN-00117,21.916113651486782,48.91864242355195,CLIMS21p75_48p75,21.75,48.75
AHN-00118,21.98941600798764,47.852792476261385,CLIMS21p75_47p75,21.75,47.75
AHN-00119,21.99124482432777,47.94952318168831,CLIMS21p75_47p75,21.75,47.75
AHN-00120,21.993016740781332,48.04626385483044,CLIMS21p75_48p25,21.75,48.25
AHN-00121,21.994731733538625,48.14301418113154,CLIMS21p75_48p25,21.75,48.25
AHN-00122,21.99638977954396,48.239773845891314,CLIMS21p75_48p25,21.75,48.25
AHN-00123,21.997990856490837,48.336542534167464,CLIMS21p75_48p25,21.75,48.25
AHN-00124,21.99953494284029,48.43331993089921,CLIMS21p75_48p25,21.75,48.25
AHN-00125,22.001022017831215,48.53010572082794,CLIMS22p25_48p75,22.25,48.75
AHN-00126,22.0024520614423,48.6268995885692,CLIMS22p25_48p75,22.25,48.75
AHN-00127,22.00382505442737,48.723701218556975,CLIMS22p25_48p75,22.25,48.75
AHN-00128,22.005140978303803,48.820510295103134,CLIMS22p25_48p75,22.25,48.75
AHN-00129,22.006399815369797,48.917326502343734,CLIMS22p25_48p75,22.25,48.75
AHN-00130,22.079624278901353,47.8507959014233,CLIMS22p25_47p75,22.25,47.75
AHN-00131,22.08146136680261,47.94758773636382,CLIMS22p25_47p75,22.25,47.75
AHN-00132,22.083241297665243,48.044389567411905,CLIMS22p25_48p25,22.25,48.25
AHN-00133,22.084964047558266,48.14120107913634,CLIMS22p25_48p25,22.25,48.25
AHN-00134,22.086629593282275,48.238021955901125,CLIMS22p25_48p25,22.25,48.25
AHN-00135,22.088237912430046,48.3348518819071,CLIMS22p25_48p25,22.25,48.25
AHN-00136,22.089788983352822,48.431690541187635,CLIMS22p25_48p25,22.25,48.25
AHN-00137,22.091282785157667,48.52853761759942,CLIMS22p25_48p75,22.25,48.75
AHN-00138,22.09271929773551,48.62539279484512,CLIMS22p25_48p75,22.25,48.75
AHN-00139,22.09409850173585,48.72225575648206,CLIMS22p25_48p75,22.25,48.75
AHN-00140,22.095420378582308,48.81912618591446,CLIMS22p25_48p75,22.25,48.75
AHN-00141,22.169831382814483,47.84878901517986,CLIMS22p25_47p75,22.25,47.75
AHN-00142,22.171676752446768,47.945642294898235,CLIMS22p25_47p75,22.25,47.75
AHN-00143,22.173464707580706,48.0425055992902,CLIMS22p25_48p25,22.25,48.25
AHN-00144,22.175195224134434,48.139378612053314,CLIMS22p25_48p25,22.25,48.25
AHN-00145,22.17686827881562,48.236261016627424,CLIMS22p25_48p25,22.25,48.25
AHN-00146,22.17848384907996,48.33315249634215,CLIMS22p25_48p25,22.25,48.25
AHN-00147,22.18004191316703,48.43005273431268,CLIMS22p25_48p25,22.25,48.25
AHN-00148,22.181542450080766,48.52696141349555,CLIMS22p25_48p75,22.25,48.75
AHN-00149,22.182985439593566,48.62387821671525,CLIMS22p25_48p75,22.25,48.75
AHN-00150,22.18437086226265,48.72080282659075,CLIMS22p25_48p75,22.25,48.75
AHN-00151,22.185698699403268,48.81773492564441,CLIMS22p25_48p75,22.25,48.75
AHN-00152,22.186968933108886,48.91467419621513,CLIMS22p25_48p75,22.25,48.75
AHN-00153,22.260037315525334,47.846771788054475,CLIMS22p25_47p75,22.25,47.75
AHN-00154,22.261890977116252,47.94368682869931,CLIMS22p25_47p75,22.25,47.75
AHN-00155,22.263686966426608,48.04061192279188,CLIMS22p25_48p25,22.25,48.25
AHN-00156,22.2654252592545,48.13754675309793,CLIMS22p25_48p25,22.25,48.25
AHN-00157,22.267105832163985,48.23449100219285,CLIMS22p25_48p25,22.25,48.25
AHN-00158,22.2687286625153,48.3314443524813,CLIMS22p25_48p25,22.25,48.25
AHN-00159,22.27029372841137,48.42840648618914,CLIMS22p25_48p25,22.25,48.25
AHN-00160,22.271801008758686,48.525377085340615,CLIMS22p25_48p75,22.25,48.75
AHN-00161,22.273250483230925,48.622355831873655,CLIMS22p25_48p75,22.25,48.75
AHN-00162,22.274642132258368,48.719342407499695,CLIMS22p25_48p75,22.25,48.75
AHN-00163,22.275975937065752,48.816336493820465,CLIMS22p25_48p75,22.25,48.75
AHN-00164,22.277251879662796,48.913337772273195,CLIMS22p25_48p75,22.25,48.75
AHN-00165,22.27846994282586,49.010345924189686,CLIMS22p25_49p25,22.25,49.25
AHN-00166,22.279630110101216,49.10736063073175,CLIMS22p25_49p25,22.25,49.25
AHN-00167,22.352104036676646,47.94172130900368,CLIMS22p25_47p75,22.25,47.75
AHN-00168,22.353908070131634,48.03870851002558,CLIMS22p25_48p25,22.25,48.25
AHN-00169,22.35565414888024,48.13570547531663,CLIMS22p25_48p25,22.25,48.25
AHN-00170,22.35734224936982,48.23271188654048,CLIMS22p25_48p25,22.25,48.25
AHN-00171,22.35897234881657,48.32972742518366,CLIMS22p25_48p25,22.25,48.25
AHN-00172,22.360544425234036,48.42675177255146,CLIMS22p25_48p25,22.25,48.25
AHN-00173,22.362058457400483,48.52378460979886,CLIMS22p25_48p75,22.25,48.75
AHN-00174,22.36351442487088,48.62082561790381,CLIMS22p25_48p75,22.25,48.75
AHN-00175,22.364912307999905,48.71787447768492,CLIMS22p25_48p75,22.25,48.75
AHN-00176,22.36625208790123,48.81493086982386,CLIMS22p25_48p75,22.25,48.75
AHN-00177,22.367533746487904,48.911994474857586,CLIMS22p25_48p75,22.25,48.75
AHN-00178,22.368757266443424,49.00906497317355,CLIMS22p25_49p25,22.25,49.25
AHN-00179,22.36992263124232,49.10614204503469,CLIMS22p25_49p25,22.25,49.25
AHN-00180,22.37102982513109,49.203225370580675,CLIMS22p25_49p25,22.25,49.25
AHN-00181,22.442315926998862,47.93974570685383,CLIMS22p25_47p75,22.25,47.75
AHN-00182,22.444128014640828,48.0367953329631,CLIMS22p25_48p25,22.25,48.25
AHN-00183,22.445881889017343,48.13385475157301,CLIMS22p25_48p25,22.25,48.25
AHN-00184,22.447577526460417,48.230923643428554,CLIMS22p25_48p25,22.25,48.25
AHN-00185,22.44921490407809,48.32800168911383,CLIMS22p25_48p25,22.25,48.25
AHN-00186,22.450793999763327,48.425088569018655,CLIMS22p25_48p25,22.25,48.25
AHN-00187,22.452314792167318,48.52218396336215,CLIMS22p25_48p75,22.25,48.75
AHN-00188,22.453777260760663,48.619287552216676,CLIMS22p25_48p75,22.25,48.75
AHN-00189,22.455181385767094,48.716399015481024,CLIMS22p25_48p75,22.25,48.75
AHN-00190,22.456527148238514,48.81351803291602,CLIMS22p25_48p75,22.25,48.75
AHN-00191,22.45781452995507,48.91064428412865,CLIMS22p25_48p75,22.25,48.75
AHN-00192,22.459043513526346,49.0077774485826,CLIMS22p25_49p25,22.25,49.25
AHN-00193,22.46021408233029,49.104917205632844,CLIMS22p25_49p25,22.25,49.25
AHN-00194,22.461326220538698,49.202063234483035,CLIMS22p25_49p25,22.25,49.25
AHN-00195,22.534346795852993,48.03487236335528,CLIMS22p75_48p25,22.75,48.25
AHN-00196,22.536108475632968,48.131994554526536,CLIMS22p75_48p25,22.75,48.25
AHN-00197,22.537811659489424,48.229126246455756,CLIMS22p75_48p25,22.75,48.25
AHN-00198,22.53945632439946,48.32626711880116,CLIMS22p75_48p25,22.75,48.25
AHN-00199,22.54104244813628,48.423416851003914,CLIMS22p75_48p25,22.75,48.25
AHN-00200,22.54257000926853,48.520575122391136,CLIMS22p75_48p75,22.75,48.75
AHN-00201,22.544038987136908,48.6177416120909,CLIMS22p75_48p75,22.75,48.75
AHN-00202,22.545449361877775,48.71491599908191,CLIMS22p75_48p75,22.75,48.75
AHN-00203,22.546801114399948,48.81209796220295,CLIMS22p75_48p75,22.75,48.75
AHN-00204,22.548094226436305,48.909287180112024,CLIMS22p75_48p75,22.75,48.75
AHN-00205,22.549328680479004,49.006483331385624,CLIMS22p75_49p25,22.75,49.25
AHN-00206,22.550504459831856,49.10368609440616,CLIMS22p75_49p25,22.75,49.25
AHN-00207,22.55162154857801,49.200895147465474,CLIMS22p75_49p25,22.75,49.25
AHN-00208,22.62456440974824,48.03293957278159,CLIMS22p75_48p25,22.75,48.25
AHN-00209,22.626333904743824,48.13012485669373,CLIMS22p75_48p25,22.75,48.25
AHN-00210,22.62804464449978,48.227319669045364,CLIMS22p75_48p25,22.75,48.25
AHN-00211,22.629696605883613,48.32452368856741,CLIMS22p75_48p25,22.75,48.25
AHN-00212,22.631289766539346,48.42173659378063,CLIMS22p75_48p25,22.75,48.25
AHN-00213,22.632824104919273,48.51895806307266,CLIMS22p75_48p75,22.75,48.75
AHN-00214,22.63429960025699,48.61618777464361,CLIMS22p75_48p75,22.75,48.75
AHN-00215,22.635716232582773,48.71342540653086,CLIMS22p75_48p75,22.75,48.75
AHN-00216,22.637073982728097,48.810670636655786,CLIMS22p75_48p75,22.75,48.75
AHN-00217,22.638372832306832,48.90792314273496,CLIMS22p75_48p75,22.75,48.75
AHN-00218,22.639612763726973,49.005182602398925,CLIMS22p75_49p25,22.75,49.25
AHN-00219,22.64079376019492,49.102448693110624,CLIMS22p75_49p25,22.75,49.25
AHN-00220,22.64191580571967,49.19972109222001,CLIMS22p75_49p25,22.75,49.25
AHN-00221,22.71478085224024,48.03099693262891,CLIMS22p75_48p25,22.75,48.25
AHN-00222,22.716558172340996,48.12824563038042,CLIMS22p75_48p25,22.75,48.25
AHN-00223,22.71827647756219,48.22550388444241,CLIMS22p75_48p25,22.75,48.25
AHN-00224,22.7199357446377,48.32277137259949,CLIMS22p75_48p25,22.75,48.25
AHN-00225,22.72153595111447,48.42004777245425,CLIMS22p75_48p25,22.75,48.25
AHN-00226,22.72307707532225,48.51733276143129,CLIMS22p75_48p75,22.75,48.75
AHN-00227,22.72455909638197,48.61462601683781,CLIMS22p75_48p75,22.75,48.75
AHN-00228,22.72598199423157,48.711927215733894,CLIMS22p75_48p75,22.75,48.75
AHN-00229,22.727345749590263,48.8092360351116,CLIMS22p75_48p75,22.75,48.75
AHN-00230,22.72865034397169,48.90655215174897,CLIMS22p75_48p75,22.75,48.75
AHN-00231,22.729895759704196,49.003875242335596,CLIMS22p75_49p25,22.75,49.25
AHN-00232,22.731081979894178,49.10120498339549,CLIMS22p75_49p25,22.75,49.25
AHN-00233,22.73220898848066,49.19854105133594,CLIMS22p75_49p25,22.75,49.25
AHN-00234,22.804996119303343,48.029044414099346,CLIMS22p75_48p25,22.75,48.25
AHN-00235,22.806781274443704,48.126356847716224,CLIMS22p75_48p25,22.75,48.25
AHN-00236,22.808507154737963,48.22367886571063,CLIMS22p75_48p25,22.75,48.25
AHN-00237,22.810173736794184,48.32101014489169,CLIMS22p75_48p25,22.75,48.25
AHN-00238,22.81178099804456,48.418350361953486,CLIMS22p75_48p25,22.75,48.25
AHN-00239,22.813328916701177,48.51569919337227,CLIMS22p75_48p75,22.75,48.75
AHN-00240,22.81481747178674,48.61305631548199,CLIMS22p75_48p75,22.75,48.75
AHN-00241,22.81624664312074,48.710421404442386,CLIMS22p75_48p75,22.75,48.75
AHN-00242,22.817616411323286,48.80779413625332,CLIMS22p75_48p75,22.75,48.75
AHN-00243,22.818926757820982,48.90517418679817,CLIMS22p75_48p75,22.75,48.75
AHN-00244,22.82017766484499,49.002561231773,CLIMS22p75_49p25,22.75,49.25
AHN-00245,22.821369115425,49.09995494677976,CLIMS22p75_49p25,22.75,49.25
AHN-00246,22.822501093386908,49.19735500726488,CLIMS22p75_49p25,22.75,49.25
AHN-00247,22.8235735833843,49.29476108856517,CLIMS22p75_49p25,22.75,49.25
AHN-00248,22.827268384623615,49.684439124539104,CLIMS22p75_49p75,22.75,49.75
AHN-00249,22.89521020688539,48.027081988195846,CLIMS22p75_48p25,22.75,48.25
AHN-00250,22.897003207065357,48.124458480664096,CLIMS22p75_48p25,22.75,48.25
AHN-00251,22.89873667208901,48.22184458572732,CLIMS22p75_48p25,22.75,48.25
AHN-00252,22.90041057847068,48.31923997928301,CLIMS22p75_48p25,22.75,48.25
AHN-00253,22.902024903500383,48.41664433706074,CLIMS22p75_48p25,22.75,48.25
AHN-00254,22.90357962528172,48.51405733459116,CLIMS22p75_48p75,22.75,48.75
AHN-00255,22.905074722737314,48.61147864724595,CLIMS22p75_48p75,22.75,48.75
AHN-00256,22.90651017557091,48.70890795025077,CLIMS22p75_48p75,22.75,48.75
AHN-00257,22.90788596430752,48.806344918653,CLIMS22p75_48p75,22.75,48.75
AHN-00258,22.9092020702771,48.903789227376954,CLIMS22p75_48p75,22.75,48.75
AHN-00259,22.910458475609445,49.001240551162276,CLIMS22p75_49p25,22.75,49.25
AHN-00260,22.911655163250973,49.0986985646578,CLIMS22p75_49p25,22.75,49.25
AHN-00261,22.912792116944953,49.19616294235927,CLIMS22p75_49p25,22.75,49.25
AHN-00262,22.91386932125567,49.29363335864599,CLIMS22p75_49p25,22.75,49.25
AHN-00263,22.914886761560336,49.39110948777066,CLIMS22p75_49p25,22.75,49.25
AHN-00264,22.915844424031256,49.48859100388157,CLIMS22p75_49p25,22.75,49.25
AHN-00265,22.91674229565311,49.58607758101584,CLIMS22p75_49p75,22.75,49.75
AHN-00266,22.9175803642263,49.683568893130214,CLIMS22p75_49p75,22.75,49.75
AHN-00267,22.918358618380257,49.781064614060575,CLIMS22p75_49p75,22.75,49.75
AHN-00268,22.919077047514875,49.87856441758535,CLIMS22p75_49p75,22.75,49.75
AHN-00269,22.98722396622897,48.12255050096615,CLIMS22p75_48p25,22.75,48.25
AHN-00270,22.988965025715746,48.22000101721851,CLIMS22p75_48p25,22.75,48.25
AHN-00271,22.99064626580207,48.31746084943082,CLIMS22p75_48p25,22.75,48.25
AHN-00272,22.992267663664816,48.41492967237048,CLIMS22p75_48p25,22.75,48.25
AHN-00273,22.993829197311843,48.51240716063922,CLIMS22p75_48p75,22.75,48.75
AHN-00274,22.995330845526436,48.609892988641796,CLIMS22p75_48p75,22.75,48.75
AHN-00275,22.996772587924376,48.70738683062979,CLIMS22p75_48p75,22.75,48.75
AHN-00276,22.998154404921987,48.804888360715665,CLIMS22p75_48p75,22.75,48.75
AHN-00277,22.999476277748403,48.902397252842185,CLIMS22p75_48p75,22.75,48.75
AHN-00278,23.00073818844927,48.99991318081858,CLIMS23p25_48p75,23.25,48.75
AHN-00279,23.001940119880988,49.0974358183067,CLIMS23p25_49p25,23.25,49.25
AHN-00280,23.003082055702087,49.19496483885208,CLIMS23p25_49p25,23.25,49.25
AHN-00281,23.004163980397276,49.29249991586163,CLIMS23p25_49p25,23.25,49.25
AHN-00282,23.005185879255695,49.39004072264662,CLIMS23p25_49p25,23.25,49.25
AHN-00283,23.006147738381024,49.48758693237674,CLIMS23p25_49p25,23.25,49.25
AHN-00284,23.00704954470437,49.58513821812037,CLIMS23p25_49p75,23.25,49.75
AHN-00285,23.007891285963574,49.68269425287402,CLIMS23p25_49p75,23.25,49.75
AHN-00286,23.008672950691626,49.780254709523405,CLIMS23p25_49p75,23.25,49.75
AHN-00287,23.009394528281057,49.87781926085496,CLIMS23p25_49p75,23.25,49.75
AHN-00288,23.077443547961273,48.12063288020849,CLIMS23p25_48p25,23.25,48.25
AHN-00289,23.079192211688028,48.218148132691724,CLIMS23p25_48p25,23.25,48.25
AHN-00290,23.08088079492889,48.31567272881005,CLIMS23p25_48p25,23.25,48.25
AHN-00291,23.082509274748944,48.41320634233694,CLIMS23p25_48p25,23.25,48.25
AHN-00292,23.084077629020438,48.51074864692536,CLIMS23p25_48p75,23.25,48.75
AHN-00293,23.08558583644269,48.60829931600767,CLIMS23p25_48p75,23.25,48.75
AHN-00294,23.087033876506712,48.705858022886616,CLIMS23p25_48p75,23.25,48.75
AHN-00295,23.088421729537554,48.80342444070688,CLIMS23p25_48p75,23.25,48.75
AHN-00296,23.089749376673705,48.900998242437026,CLIMS23p25_48p75,23.25,48.75
AHN-00297,23.091016799845207,48.9985791009256,CLIMS23p25_48p75,23.25,48.75
AHN-00298,23.092223981824965,49.09616668887265,CLIMS23p25_49p25,23.25,49.25
AHN-00299,23.09337090620134,49.19376067884607,CLIMS23p25_49p25,23.25,49.25
AHN-00300,23.09445755736835,49.2913607433042,CLIMS23p25_49p25,23.25,49.25
AHN-00301,23.095483920536424,49.388966554553136,CLIMS23p25_49p25,23.25,49.25
AHN-00302,23.096449981745515,49.48657778481451,CLIMS23p25_49p25,23.25,49.25
AHN-00303,23.09735572784399,49.58419410620633,CLIMS23p25_49p75,23.25,49.75
AHN-00304,23.098201146509986,49.681815190718346,CLIMS23p25_49p75,23.25,49.75
AHN-00305,23.098986226244055,49.77944071027583,CLIMS23p25_49p75,23.25,49.75
AHN-00306,23.099710956341223,49.87707033670163,CLIMS23p25_49p75,23.25,49.75
